,android_avg_rating,android_total_ratings,android_ratings_1,android_ratings_2,android_ratings_3,android_ratings_4,android_ratings_5,ios_current_ratings,ios_all_ratings
2016-07-31 21:40:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
2016-07-31 21:50:00,3.9,1954991,302864,101244,173651,259919,1117313,17856.0,139213
2016-07-31 22:00:00,3.9,1954991,302864,101244,173651,259919,1117313,17856.0,139213
2016-07-31 22:10:00,3.9,1954991,302864,101244,173651,259919,1117313,17856.0,139213
2016-07-31 22:20:00,3.9,1954991,302864,101244,173651,259919,1117313,17856.0,139213
2016-07-31 22:30:00,3.9,1954991,302864,101244,173651,259919,1117313,17856.0,139213
2016-07-31 22:40:00,3.9,1954991,302864,101244,173651,259919,1117313,17856.0,139213
2016-07-31 22:50:00,3.9,1954991,302864,101244,173651,259919,1117313,17856.0,139213
2016-07-31 23:00:00,3.9,1954991,302864,101244,173651,259919,1117313,17856.0,139213
2016-07-31 23:10:00,3.9,1954991,302864,101244,173651,259919,1117313,17856.0,139213
2016-07-31 23:20:00,3.9,1954991,302864,101244,173651,259919,1117313,22193.0,143350
2016-07-31 23:30:00,3.9,1954991,302864,101244,173651,259919,1117313,22193.0,143350
2016-07-31 23:40:00,3.9,1954991,302864,101244,173651,259919,1117313,22193.0,143350
2016-07-31 23:50:00,3.9,1954991,302864,101244,173651,259919,1117313,22193.0,143350
